IndicatorAcronym	ModelStockAbbrev	CWTIndicatorName	ModCWT	JuvenileLifeHistory	AdultRunTiming	GeographicLocation	BroodYear	OceanEntryYear	FirstMatureAGe	FinalMatureAge	CompleteBY	OldestAgeinCohort	N_Ages_Missing	Age2COHSR	TM_OcnER	TM_TermHR	TM_TotalER	stkyr	mod.ER	mod.ocnER
LYF	LYF	'Lyons Ferry'	LYF.LYF	oceantype	Fall	UCOLR	1984	1985	2	5	Y	5	0	0.0206526	0.4099825	0.4852	0.696259	LYF1984	0.830681355	0.502243982
LYF	LYF	'Lyons Ferry'	LYF.LYF	oceantype	Fall	UCOLR	1986	1987	2	5	Y	5	0	0.01130981	0.4837243	0.4131847	0.6970415	LYF1986	0.809424809	0.554400554
LYF	LYF	'Lyons Ferry'	LYF.LYF	oceantype	Fall	UCOLR	1987	1988	2	5	Y	5	0	0.00081778	0.3262115	0.2641387	0.5041851	LYF1987	0.766304348	0.541149068
LYF	LYF	'Lyons Ferry'	LYF.LYF	oceantype	Fall	UCOLR	1988	1989	2	5	Y	5	0	0.00094932	0.2716767	0.2013822	0.418348	LYF1988	0.705241308	0.531395952
LYF	LYF	'Lyons Ferry'	LYF.LYF	oceantype	Fall	UCOLR	1989	1990	2	5	Y	5	0	0.00388184	0.3240443	0.2953069	0.5236587	LYF1989	0.677236157	0.531471841
LYF	LYF	'Lyons Ferry'	LYF.LYF	oceantype	Fall	UCOLR	1994	1995	2	5	Y	5	0	0.04050441	0.2900462	0.1985062	0.4309764	LYF1994	0.482116244	0.245156483
LYF	LYF	'Lyons Ferry'	LYF.LYF	oceantype	Fall	UCOLR	1998	1999	2	5	Y	5	0	0.03635133	0.1737103	0.1804681	0.3228292	LYF1998	0.499451032	0.27173913
LYF	LYF	'Lyons Ferry'	LYF.LYF	oceantype	Fall	UCOLR	1999	2000	2	5	Y	5	0	0.01179419	0.247075	0.1820452	0.3841414	LYF1999	0.503310325	0.313706156
LYF	LYF	'Lyons Ferry'	LYF.LYF	oceantype	Fall	UCOLR	2001	2002	2	5	Y	5	0	0.00642854	0.2219943	0.2332691	0.403479	LYF2001	0.5841978	0.405818579
LYF	LYF	'Lyons Ferry'	LYF.LYF	oceantype	Fall	UCOLR	2002	2003	2	5	Y	5	0	0.00260055	0.1838796	0.1893797	0.3384362	LYF2002	0.617255055	0.437422794
LYF	LYF	'Lyons Ferry'	LYF.LYF	oceantype	Fall	UCOLR	2003	2004	2	5	Y	5	0	0.00297212	0.3770409	0.2021543	0.5029748	LYF2003	0.596717016	0.428560419
LYF	LYF	'Lyons Ferry'	LYF.LYF	oceantype	Fall	UCOLR	2004	2005	2	5	Y	5	0	0.00113806	0.1531861	0.1704295	0.2975082	LYF2004	0.584334359	0.367914226
LYF	LYF	'Lyons Ferry'	LYF.LYF	oceantype	Fall	UCOLR	2005	2006	2	5	Y	5	0	0.0237988	0.3162387	0.3810491	0.5767853	LYF2005	0.562242714	0.301910094
LYF	LYF	'Lyons Ferry'	LYF.LYF	oceantype	Fall	UCOLR	2006	2007	2	5	Y	5	0	0.00267333	0.2700567	0.3925569	0.556601	LYF2006	0.501510764	0.278924839
LYF	LYF	'Lyons Ferry'	LYF.LYF	oceantype	Fall	UCOLR	2007	2008	2	5	N	4	1	0.02390948	0.3835468	0.6775001	0.8011939	LYF2007	0.55072975	0.306274527
LYF	LYF	'Lyons Ferry'	LYF.LYF	oceantype	Fall	UCOLR	2008	2009	2	5	N	3	2	0.00611932	0.3194458	0.6685842	0.7744536	LYF2008	NA	NA
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	1984	1986	2	6	Y	6	0	0.02685533	0.5038338	0.4040268	0.7042982	LYF1984	0.830681355	0.502243982
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	1986	1988	2	6	Y	6	0	0.05451198	0.4755534	0.3077798	0.6369675	LYF1986	0.809424809	0.554400554
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	1987	1989	2	6	Y	6	0	0.02869915	0.4414928	0.2929833	0.6051261	LYF1987	0.766304348	0.541149068
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	1988	1990	2	6	Y	6	0	0.05538397	0.4169354	0.211293	0.5401329	LYF1988	0.705241308	0.531395952
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	1991	1993	2	6	Y	6	0	0.01336167	0.1567368	0.2687247	0.3833424	LYF1991	0.554101222	0.386561955
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	1992	1994	2	6	Y	6	0	0.01820082	0.1541854	0.2838289	0.394252	LYF1992	0.530674847	0.291411043
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	1993	1995	2	6	Y	6	0	0.0469681	0.1383995	0.1681035	0.2832376	LYF1993	0.535417996	0.285258456
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	1994	1996	2	6	Y	6	0	0.0212755	0.1156439	0.1709714	0.2668435	LYF1994	0.482116244	0.245156483
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	1995	1997	2	6	Y	6	0	0.06066081	0.1866188	0.1574339	0.3146726	LYF1995	0.505369551	0.25078964
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	1996	1998	2	6	Y	6	0	0.02264575	0.2213971	0.1996949	0.3768801	LYF1996	0.515269151	0.27199793
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	1997	1999	2	6	Y	6	0	0.0677601	0.3432858	0.2596984	0.5138335	LYF1997	0.479100697	0.257916403
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	1998	2000	2	6	Y	6	0	0.05538944	0.3475204	0.2361159	0.5015812	LYF1998	0.499451032	0.27173913
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	1999	2001	2	6	Y	6	0	0.04751126	0.3937648	0.2602639	0.551546	LYF1999	0.503310325	0.313706156
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	2000	2002	2	6	Y	6	0	0.05079938	0.3048226	0.1893277	0.4364389	LYF2000	0.520271562	0.349780073
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	2001	2003	2	6	Y	6	0	0.0578368	0.2556261	0.1713561	0.383179	LYF2001	0.5841978	0.405818579
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	2002	2004	2	6	Y	6	0	0.02243709	0.2513956	0.2275389	0.4217322	LYF2002	0.617255055	0.437422794
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	2003	2005	2	6	Y	6	0	0.05262594	0.2875237	0.2256375	0.4482851	LYF2003	0.596717016	0.428560419
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	2004	2006	2	6	Y	6	0	0.04595132	0.1982593	0.2203195	0.3748984	LYF2004	0.584334359	0.367914226
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	2005	2007	2	6	Y	6	0	0.03445834	0.2857015	0.3400653	0.5286096	LYF2005	0.562242714	0.301910094
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	2006	2008	2	6	N	5	1	0.09916529	0.3695854	0.5019411	0.6860164	LYF2006	0.501510764	0.278924839
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	2007	2009	2	6	N	4	2	0.04772354	0.4185368	0.7094178	0.8310371	LYF2007	0.55072975	0.306274527
LYY	LYF	'Lyons Ferry Yearling'	LYF.LYY	streamtype	Fall	UCOLR	2008	2010	2	6	N	3	3	0.0349706	NA	NA	NA	LYF2008	NA	NA
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1974	1975	2	5	Y	5	0	0.1507663	0.6000553	0.9566761	0.9826728	NKF1974	NA	NA
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1975	1976	2	5	Y	5	0	0.05751873	0.6148062	0.9786901	0.9917915	NKF1975	NA	NA
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1979	1980	2	5	Y	5	0	0.1232094	0.5739321	0.7272426	0.8837868	NKF1979	0.901329516	0.605143471
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1985	1986	2	5	Y	5	0	0.00767271	0.4629631	0.819398	0.9030101	NKF1985	0.843143664	0.493351657
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1986	1987	2	5	Y	5	0	0.06041874	0.5683916	0.6458623	0.8471512	NKF1986	0.836867653	0.503512818
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1987	1988	2	5	Y	5	0	0.01592805	0.5711749	0.5091125	0.7894951	NKF1987	0.82072781	0.507637195
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1988	1989	2	5	Y	5	0	0.00783905	0.6725278	0.474456	0.8278989	NKF1988	0.80097737	0.522050974
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1989	1990	2	5	Y	5	0	0.00754619	0.5982292	0.4838359	0.7926203	NKF1989	0.808105437	0.558616145
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1990	1991	2	5	Y	5	0	0.02585205	0.5774213	0.5614008	0.8146573	NKF1990	0.803620492	0.466542622
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1991	1992	2	5	Y	5	0	0.00994125	0.4236977	0.4781791	0.6992734	NKF1991	0.762785757	0.421891252
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1992	1993	2	5	Y	5	0	0.00900256	0.3720191	0.5828763	0.7380543	NKF1992	0.735799153	0.380783139
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1993	1994	2	5	Y	5	0	0.01736804	0.3545448	0.6339338	0.7637207	NKF1993	0.666778755	0.321367924
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1994	1995	2	5	Y	5	0	0.02503063	0.2976534	0.5247058	0.6661786	NKF1994	0.675492611	0.204209584
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1995	1996	2	5	Y	5	0	0.00323962	0.3480876	0.5646623	0.7161979	NKF1995	0.753203863	0.223911405
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1996	1997	2	5	Y	5	0	0.00321025	0.4847115	0.6761001	0.8330982	NKF1996	0.790401122	0.229361275
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1997	1998	2	5	Y	5	0	0.00494232	0.3389493	0.680101	0.7885305	NKF1997	0.716285405	0.238899632
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1998	1999	2	5	Y	5	0	0.04016872	0.3164838	0.5308509	0.679329	NKF1998	0.542750531	0.237893708
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	1999	2000	2	5	Y	5	0	0.01683608	0.3718941	0.5833415	0.7382943	NKF1999	0.636907806	0.233145801
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	2000	2001	2	5	Y	5	0	0.00611857	0.3928857	0.4127701	0.6434844	NKF2000	0.677206766	0.266564945
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	2001	2002	2	5	Y	5	0	0.00991678	0.4711238	0.7098613	0.8465526	NKF2001	0.757144276	0.286267757
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	2002	2003	2	5	Y	5	0	0.01200784	0.4244565	0.7219535	0.8399721	NKF2002	0.777506781	0.284518828
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	2003	2004	2	5	Y	5	0	0.02880865	0.3593041	0.7580307	0.8449712	NKF2003	0.741842876	0.307436446
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	2004	2005	2	5	Y	5	0	0.01153608	0.3229256	0.6688526	0.7757886	NKF2004	0.712243826	0.287083552
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	2005	2006	2	5	Y	5	0	0.03867654	0.303682	0.6420668	0.7507647	NKF2005	0.673715559	0.278677636
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	2006	2007	2	5	Y	5	0	0.00717038	0.2896265	0.4527705	0.6112626	NKF2006	0.630186782	0.24067056
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	2007	2008	2	5	N	4	1	0.03295095	0.4136674	0.5344771	0.7270488	NKF2007	0.660595409	0.262129201
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	2008	2009	2	5	N	3	2	0.00917787	0.2675229	0.5932157	0.7020398	NKF2008	NA	NA
SAM	NKF	'Samish Fall Fingerling'	NKF.SAM	oceantype	Fall	NPGSD	2009	2010	2	5	N	2	3	0.06020475	NA	NA	NA	NKF2009	NA	NA
NKS	NKS	'Nooksack Spring Yearling'	NKS.NKS	streamtype	Spring	NPGSD	1981	1983	2	5	Y	5	0	0.02493755	0.592808	0.4728595	0.7853526	NKS1981	0.638610554	0.601870407
NKS	NKS	'Nooksack Spring Yearling'	NKS.NKS	streamtype	Spring	NPGSD	1982	1984	2	5	Y	5	0	0.01137751	0.7689645	0.00055147	0.7690919	NKS1982	0.587	0.551
NKS	NKS	'Nooksack Spring Yearling'	NKS.NKS	streamtype	Spring	NPGSD	1984	1986	2	5	Y	5	0	0.03622503	0.5499172	0.2363483	0.6562935	NKS1984	0.540196645	0.501445922
NKS	NKS	'Nooksack Spring Yearling'	NKS.NKS	streamtype	Spring	NPGSD	1986	1988	2	5	Y	5	0	0.0009995	0.5934768	0.6691633	0.8655072	NKS1986	0.519756839	0.489361702
NKS	NKS	'Nooksack Spring Yearling'	NKS.NKS	streamtype	Spring	NPGSD	1987	1989	2	5	Y	5	0	0.00363463	0.4650936	0.1426654	0.5414062	NKS1987	0.517482517	0.495629371
NKS	NKS	'Nooksack Spring Yearling'	NKS.NKS	streamtype	Spring	NPGSD	1988	1990	2	5	Y	5	0	0.01244009	0.5473422	0.06937606	0.5787458	NKS1988	0.528519856	0.503249097
NKS	NKS	'Nooksack Spring Yearling'	NKS.NKS	streamtype	Spring	NPGSD	1989	1991	2	5	Y	5	0	0.01628022	0.5632073	0.01032427	0.5677169	NKS1989	0.534292035	0.506637168
NKS	NKS	'Nooksack Spring Yearling'	NKS.NKS	streamtype	Spring	NPGSD	1990	1992	2	5	Y	5	0	0.01896551	0.4913543	0.112958	0.5488099	NKS1990	0.461778471	0.425897036
NKS	NKS	'Nooksack Spring Yearling'	NKS.NKS	streamtype	Spring	NPGSD	1992	1994	2	5	Y	5	0	0.00405178	0.369997	0.06304193	0.4097136	NKS1992	0.31227758	0.295373665
NKS	NKS	'Nooksack Spring Yearling'	NKS.NKS	streamtype	Spring	NPGSD	1993	1995	2	5	Y	5	0	0.00342258	0.4052926	0.04501876	0.4320656	NKS1993	0.282352941	0.251336898
NKS	NKS	'Nooksack Spring Yearling'	NKS.NKS	streamtype	Spring	NPGSD	1994	1996	2	5	Y	5	0	0.00264853	0.3396479	0.02566872	0.3565983	NKS1994	0.234809475	0.188465499
NKS	NKS	'Nooksack Spring Yearling'	NKS.NKS	streamtype	Spring	NPGSD	1995	1997	2	5	Y	5	0	0.00202124	0.327575	0.00494475	0.3309	NKS1995	0.17455243	0.168158568
NKS	NKS	'Nooksack Spring Yearling'	NKS.NKS	streamtype	Spring	NPGSD	1996	1998	2	5	Y	5	0	0.00621339	0.4391498	0.06384239	0.4749558	NKS1996	0.221971407	0.219337848
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	1988	1990	2	5	Y	5	0	0.00294292	0.3825264	0.01917608	0.3943672	NKS1988	0.528519856	0.503249097
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	1989	1991	2	5	Y	5	0	0.00665058	0.5905943	0.03760372	0.6059895	NKS1989	0.534292035	0.506637168
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	1992	1994	2	5	Y	5	0	0.00272603	0.3699127	0.0001218	0.3699894	NKS1992	0.31227758	0.295373665
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	1993	1995	2	5	Y	5	0	0.00926148	0.4293317	0.00729806	0.4334965	NKS1993	0.282352941	0.251336898
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	1994	1996	2	5	Y	5	0	0.04731428	0.3060673	0.01112495	0.3137873	NKS1994	0.234809475	0.188465499
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	1995	1997	2	5	Y	5	0	0.0089616	0.2466279	0.00004806	0.2466641	NKS1995	0.17455243	0.168158568
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	1996	1998	2	5	Y	5	0	0.03377429	0.2574294	0.00004072	0.2574596	NKS1996	0.221971407	0.219337848
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	1997	1999	2	5	Y	5	0	0.01319661	0.2482737	0.00163687	0.2495041	NKS1997	0.217249417	0.213752914
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	1998	2000	2	5	Y	5	0	0.02664017	0.3722151	0.01333244	0.380585	NKS1998	0.219548872	0.215896885
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	1999	2001	2	5	Y	5	0	0.01198273	0.3261687	0.01779816	0.3381617	NKS1999	0.242925948	0.236002408
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	2000	2002	2	5	Y	5	0	0.00539423	0.4238013	0.0099137	0.4295136	NKS2000	0.252695902	0.241912293
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	2001	2003	2	5	Y	5	0	0.01779351	0.4988669	0.01383228	0.5057988	NKS2001	0.26658995	0.25508247
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	2002	2004	2	5	Y	5	0	0.00590091	0.5331423	0.04840253	0.5557393	NKS2002	0.26485038	0.252344797
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	2003	2005	2	5	Y	5	0	0.00793647	0.563507	0.06919818	0.5937115	NKS2003	0.27384077	0.26071741
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	2004	2006	2	5	Y	5	0	0.00681542	0.6250094	0.04499418	0.6418818	NKS2004	0.242528736	0.233716475
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	2005	2007	2	5	Y	5	0	0.01938754	0.5160882	0.03421498	0.5326453	NKS2005	0.227448454	0.219716495
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	2006	2008	2	5	Y	5	0	0.0072493	0.4226627	0.01971104	0.4340426	NKS2006	0.211730449	0.204658902
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	2007	2009	2	5	N	4	1	0.01397163	0.5585949	0.02433737	0.5693375	NKS2007	NA	NA
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	2008	2010	2	5	N	3	2	0.00779056	0.3632787	0.04893135	0.3944343	NKS2008	NA	NA
NSF	NKS	'Nooksack Spring Fingerling'	NKS.NSF	streamtype	Spring	NPGSD	2009	2011	2	5	N	2	3	0.00890796	NA	NA	NA	NKS2009	NA	NA
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	1986	1987	2	6	Y	6	0	0.009259	0.1237303	0.2121613	0.3096408	NTH1986	0.426828034	0.403822496
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	1987	1988	2	6	Y	6	0	0.01466426	0.183098	0.2929198	0.4223848	NTH1987	0.425138272	0.386870812
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	1988	1989	2	6	Y	6	0	0.02441096	0.1895033	0.2689205	0.4074624	NTH1988	0.408559376	0.39257465
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	1989	1990	2	6	Y	6	0	0.02746103	0.181627	0.2602778	0.3946313	NTH1989	0.440776987	0.420415126
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	1990	1991	2	6	Y	6	0	0.03947598	0.1110346	0.2109896	0.2985971	NTH1990	0.432554529	0.413170877
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	1991	1992	2	6	Y	6	0	0.0495134	0.09454425	0.2776671	0.3459595	NTH1991	0.403318533	0.390482643
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	1992	1993	2	6	Y	6	0	0.02323483	0.09690428	0.2956617	0.3639151	NTH1992	0.385455495	0.376516727
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	1993	1994	2	6	Y	6	0	0.02207646	0.1371381	0.2603218	0.3617598	NTH1993	0.334173982	0.325713779
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	1994	1995	2	6	Y	6	0	0.03447339	0.125875	0.2392184	0.3349818	NTH1994	0.441290947	0.433341983
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	1995	1996	2	6	Y	6	0	0.02945339	0.1321061	0.2463052	0.3458729	NTH1995	0.411327132	0.400499893
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	1996	1997	2	6	Y	6	0	0.01748872	0.09669925	0.2390918	0.3126711	NTH1996	0.38349007	0.370339617
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	1997	1998	2	6	Y	6	0	0.00529288	0.1684296	0.3901403	0.4928587	NTH1997	0.370897094	0.362615616
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	1998	1999	2	6	Y	6	0	0.02186223	0.2290843	0.3639777	0.5096804	NTH1998	0.437819086	0.431189359
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	1999	2000	2	6	Y	6	0	0.01332764	0.1983606	0.3638835	0.490064	NTH1999	0.473836436	0.466380748
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	2000	2001	2	6	Y	6	0	0.01366481	0.2895868	0.4195634	0.5876502	NTH2000	0.539342019	0.534425471
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	2001	2002	2	6	Y	6	0	0.03392809	0.2696806	0.2252481	0.4341837	NTH2001	0.621652726	0.615845167
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	2002	2003	2	6	Y	6	0	0.01796657	0.2176215	0.3445538	0.487193	NTH2002	0.613099721	0.604459643
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	2005	2006	2	6	Y	6	0	0.02329371	0.1565335	0.3726054	0.4708136	NTH2005	0.535090277	0.533188028
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	2006	2007	2	6	Y	6	0	0.00960792	0.2817914	0.3668788	0.545287	NTH2006	0.543514253	0.539493959
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	2007	2008	2	6	N	5	1	0.01624998	0.3015363	0.2330471	0.4643112	NTH2007	NA	NA
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	2008	2009	2	6	N	4	2	0.00861886	0.2197415	0.1290751	0.3204535	NTH2008	NA	NA
ATN	NTH	'Atnarko Summer'	NTH.ATN	oceantype	Summer	CBC	2009	2010	2	6	N	3	3	0.02585885	NA	NA	NA	NTH2009	NA	NA
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1979	1980	3	6	Y	6	0	0.00981428	0.7420301	0.2031143	0.7944275	NTH1979	0.453780714	0.42800096
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1980	1981	3	6	Y	6	0	0.01652494	0.3442759	0.4018641	0.6077879	NTH1980	0.413552494	0.385905989
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1981	1982	3	6	Y	6	0	0.02470457	0.2918453	0.08573441	0.3525586	NTH1981	0.37329828	0.353885601
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1983	1984	3	6	Y	6	0	0.01261948	0.2479406	0.1597863	0.3681093	NTH1983	0.333240088	0.318247648
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1984	1985	3	6	Y	6	0	0.01624498	0.2874712	0.2164457	0.441695	NTH1984	0.32443078	0.301709088
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1985	1986	3	6	Y	6	0	0.00935146	0.3350052	0.2436162	0.4970087	NTH1985	0.351706475	0.330422704
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1986	1987	3	6	Y	6	0	0.00207973	0.2236409	0.2901371	0.4488915	NTH1986	0.426828034	0.403822496
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1987	1988	3	6	Y	6	0	0.0174499	0.3369376	0.1823879	0.4578722	NTH1987	0.425138272	0.386870812
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1988	1989	3	6	Y	6	0	0.00403929	0.3126062	0.2702044	0.498343	NTH1988	0.408559376	0.39257465
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1989	1990	3	6	Y	6	0	0.00161256	0.2504571	0.5254415	0.6442981	NTH1989	0.440776987	0.420415126
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1990	1991	3	6	Y	6	0	0.00304222	0.2554782	0.2164472	0.4166279	NTH1990	0.432554529	0.413170877
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1991	1992	3	6	Y	6	0	0.01024975	0.2187004	0.322189	0.4704266	NTH1991	0.403318533	0.390482643
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1992	1993	3	6	Y	6	0	0.00971775	0.2515215	0.1573776	0.3693153	NTH1992	0.385455495	0.376516727
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1993	1994	3	6	Y	6	0	0.00688417	0.2603714	0.1115265	0.3428596	NTH1993	0.334173982	0.325713779
